tweet_id,tweet_time,tweet_text,location,retweets,vaccine,sentiment_vader,sentiment_textblob
1.44e+18,02/10/2021 20:59,Grooving Grove Pfizer COVID19 vaccine available Manchester Talmage 6pm Need first dose sure register gift card Questions vaccine Come team help answer,Missouri,4,Pfizer,positive,positive
1.44e+18,02/10/2021 20:30,shingles HORRIBLE Got shingles vaccine past summer got chills headache nothing compared shingles Flu shot last week Always get shots Science,Minnesota,0,Pfizer,negative,negative
1.44e+18,02/10/2021 20:13,worked clinical research 20 years HIV Cancer Pfizer COVID vaccine team guess seeing uneducated morons posting garbage referring medical conditions inappropriately kind bothers clueless least owning,California,0,Pfizer,negative,negative
1.44e+18,02/10/2021 17:45,11 1 PregnancyRisk SummaryAvailable data Pfizer BioNTech COVID 19 Vaccine administered pregnant women insufficient inform vaccine associated risks pregnancy,Oregon,0,Pfizer,negative,positive
1.44e+18,02/10/2021 17:00,Pfizer vaccine received three times trust science Although scientists made mistakes past afraid say science overwhelmingly provided major benefits world vaccines one benefits,Arizona,0,Pfizer,positive,negative
1.44e+18,02/10/2021 16:57,Note 5 11 one reviewed authorization EUA 12 15 still EUA approved vaccine Pfizer 16 Assuming Newsom understands difference also concerned medical exceptions,Missouri,0,Pfizer,positive,neutral
1.44e+18,02/10/2021 16:42,Kramer Seinfeld pitch Kramer tries stop Jerry taking vaccine using Newman send increasingly misleading info via USPS George spirals accidentally getting Pfizer amp Moderna Elaine new boyfriend great til got J amp J vaccine,California,0,Pfizer,negative,positive
1.44e+18,02/10/2021 16:28,vaccine got booster yesterday chatted w nice older African American man cute dog mild symptoms night better dose 2 woke pharmacist worthit ThisIsOurShot,California,0,Pfizer,positive,positive
1.44e+18,02/10/2021 15:39,infection 65 less likely transmit virus infected unvaxxed Pfizer vaccine delta variant,Georgia,0,Pfizer,negative,negative
1.44e+18,02/10/2021 14:40,Read thoughts believe ill effects Pfizer vaccine booster fault,South Carolina,0,Pfizer,negative,negative
1.44e+18,02/10/2021 14:38,Last night Uber driver tried convince COVID19 vaccine worth risk people ended hospitalized sterile result disinformation campaign many victims Happily enough 3 Pfizer jabs far,Illinois,0,Pfizer,positive,positive
1.44e+18,02/10/2021 14:33,research January 2020 found pandemic erupting China research March 2020 found masks work research late 2020 early 21 found Moderna vaccine far superior Pfizer,Texas,0,Pfizer,positive,positive
1.44e+18,02/10/2021 11:06,Data collected 18 states March August suggest Pfizer BioNTech vaccine reduces risk hospitalized COVID 19 91 first four months receiving second dose Beyond 120 days however vaccine efficacy drops 77,Illinois,0,Pfizer,negative,positive
1.44e+18,02/10/2021 09:19,research talking bout F yall say u expect think make safer u selfish asshats research amp find info like much start amp better informed,Maryland,0,Pfizer,positive,positive
1.44e+18,02/10/2021 05:48,stupid approved given permission market official name pfizer vaccine,Indiana,0,Pfizer,negative,negative
1.44e+18,02/10/2021 04:25,FDA says,California,0,Pfizer,neutral,neutral
1.44e+18,02/10/2021 04:25,Maybe check,California,0,Pfizer,neutral,neutral
1.44e+18,02/10/2021 04:12,Dude Pfizer BioNtech mRNA vaccine FDA approved prevention COVID 19 Ivermectin FDA approved PARASITIC infection begging studies show ivermectin works prophylactic treatment SARS CoV2 promote,Texas,0,Pfizer,positive,neutral
1.44e+18,02/10/2021 03:57,Detroit providing COVID 19 Pfizer booster shot Fully vaccinated individuals may receive booster shot completed Pfizer vaccine series least six months prior booster available residents received Pfizer vaccine,Michigan,0,Pfizer,neutral,positive
1.44e+18,02/10/2021 03:10,Pfizer vaccine repurposed Viagra got,Connecticut,0,Pfizer,neutral,neutral
1.44e+18,02/10/2021 02:37,vaccines FDA approved limitation clearly defined Pfizer vaccine FDA approved 16 EUA 12 15 auth 11,South Carolina,0,Pfizer,positive,positive
1.44e+18,02/10/2021 02:33,SUNDAY Oct 3rd join us Hindu Temple Pfizer Booster Vaccine Drive Spread word come support MICS Walk ins welcome,Michigan,0,Pfizer,positive,positive
1.44e+18,02/10/2021 02:22,reminder California Pfizer BioNTech vaccine approved people age 16 older emergency use authorization people ages 12 15,California,0,Pfizer,positive,positive
1.44e+18,02/10/2021 01:58,Notice parent kid cant say Pfizer vaccine post removed misinformation lmao,Pennsylvania,0,Pfizer,positive,positive
1.44e+18,02/10/2021 01:52,Chinese biological laboratory Wuhan owned Glaxosmithkline coincidentally owns Pfizer makes vaccine virus coincidentally started Wuhan Biological Lab coincidentally funded Dr Fauci AMDG,Delaware,1,Pfizer,neutral,neutral
1.44e+18,02/10/2021 01:21,Dear baby Jesus may Pfizer vaccine delta antibodies flowing veins protect Marc Rebillet show tonight Amen,Arizona,0,Pfizer,positive,neutral
1.44e+18,02/10/2021 01:14,VRBPAC announced 3 upcoming meetings vaccine discussions October 14 Moderna booster October 15 J amp J booster October 15 Mix match boosters October 26 Pfizer vaccine kids 5 11,Arkansas,0,Pfizer,neutral,neutral
1.44e+18,02/10/2021 00:54,understand mandate School staff mandated vaccinated things Pfizer vaccine approved FDA proper vaccinations work especially work w children,California,0,Pfizer,positive,neutral
1.44e+18,02/10/2021 00:36,Delta increases COVID 19 risks pregnant women Pfizer BioNTech vaccine antibodies gone 7 months many,Virginia,0,Pfizer,negative,positive
1.44e+18,01/10/2021 23:41,68 Pfizer vaccine recipients died,Alabama,0,Pfizer,negative,neutral
1.44e+18,01/10/2021 23:41,August 23 Pfizer BioNTech Covid 19 vaccine granted official approval use individuals 16 years age older FDA official FDA approval company allowed start marketing vaccine official name Comirnaty Aug 30 2021,Georgia,0,Pfizer,positive,positive
1.44e+18,01/10/2021 21:31,vaccine news advisors plan meet Oct 14 amp 15 Moderna J amp J boosters Oct 26 Pfizer vaccine kids 5 11 years old,Virginia,0,Pfizer,neutral,positive
1.44e+18,01/10/2021 20:40,site distributing Pfizer vaccine tonight People get shot show vaccination card come game FREE School officials say great opportunity help make vaccine accessible people county,South Carolina,1,Pfizer,positive,positive
1.44e+18,01/10/2021 20:38,Got pfizer vaccine shot 3 flu shot cleared old penicillin allergy today,New York,0,Pfizer,negative,positive
1.44e+18,01/10/2021 18:54,Pfizer full approval vaccine destroyed cleared rapidly body components well tested lasting effect triggers proliferation antigen specific memory cells like vaccine infection,Arizona,0,Pfizer,positive,positive
1.44e+18,01/10/2021 18:06,type vaccine measles mumps though take vaccine done COVID vaccines hardly even last 6 months stop spread makes sense view Pfizer executive perspective,Arizona,0,Pfizer,negative,negative
1.44e+18,01/10/2021 16:59,Pfizer said get vaccine e plebs,Oregon,0,Pfizer,neutral,neutral
1.44e+18,01/10/2021 16:52,able match doctor bill detail determined getting billed daughter COVID VACCINE insurance 10,California,0,Pfizer,positive,positive
1.44e+18,01/10/2021 16:12,GOT PFIZER BOOSTER VACCINE LETS FUCKING GOOOOOO,California,0,Pfizer,neutral,negative
1.44e+18,01/10/2021 14:42,got third dose Pfizer vaccine think got ripped Three doses testicles size still stick spoon forehead vaccinate,New York,0,Pfizer,neutral,neutral
1.44e+18,01/10/2021 14:16,get second Pfizer shot least 6 months ago apply 65 high risk severe disease COVID 19 high risk exposure live work Pfizer Booster Time Learn,North Carolina,2,Pfizer,negative,positive
1.44e+18,01/10/2021 13:38,Durham Public Library confirmation DHHS Mobile Equity COVID 19 Vaccine Van library TODAYFriday October 1stfrom 10 00 2 00 pm Walk ins welcome Open public ages 12 Pfizer Moderna J amp J vaccinations available,New Hampshire,0,Pfizer,positive,positive
1.44e+18,01/10/2021 12:47,Waiting Moderna booster RN daughter told Moderna vaccine responded better Pfizer vaccine fighting Delta variant due October 3rd dose,New York,1,Pfizer,positive,positive
1.44e+18,01/10/2021 12:00,exceedingly lazy expect work used stabilizing reason used Pfizer Moderna vaccines little piece genetics creating response want unstable,Arizona,0,Pfizer,negative,negative
1.44e+18,01/10/2021 07:32,anti parasitic treat virus take 3rd Pfizer vaccine week beat Covid long hauler symptoms mostly resolved 2nd shot Ignorant ideology keeping country sick,California,0,Pfizer,negative,negative
1.44e+18,01/10/2021 05:50,Congratulations also got Pfizer vaccine Covid 19 couple days ago feel better took one team got Pfizer vaccinated even covers Delta strain breaking Gucci Stay classy New York,Kansas,0,Pfizer,positive,positive
1.44e+18,01/10/2021 02:09,idea infodemic actually turned Propaganda rely govt push vaccine marketing,Michigan,0,Pfizer,negative,negative
1.44e+18,01/10/2021 01:56,Yup checks fits cumulative data saw study Physiologic Response Pfizer BioNTech COVID 19 Vaccine Measured Using Wearable Devices Prospective Observational Study JMIR Form Res 2021 5 8 e28568,Pennsylvania,2,Pfizer,neutral,neutral
1.44e+18,30/09/2021 22:53,Yep Got third shot COVID19 vaccine still WearAMask,Michigan,0,Pfizer,positive,neutral
1.44e+18,30/09/2021 21:16,CDC recommends certain folx receive COVID19 booster shot least 6 months initial 2 dose Pfizer vaccine SMCISD partnership w pharmacies hosting vaccine clinics 6 30 8 30 p Rattler Stadium Oct 15 amp 29,Texas,2,Pfizer,positive,negative
1.44e+18,30/09/2021 18:57,Remember George started journey become man today pesky voices gave advice process tried teach lessons Well annoying girl voice went right away right got Pfizer covid 19 vaccine mixture,Kansas,0,Pfizer,negative,negative
1.44e+18,30/09/2021 18:54,always forget ask Mr George W Bush hope find fair mood today hope nice tall glass sweet tea sunny day help slice lemon got Pfizer Covid 19 vaccine shot great recommend well,Kansas,0,Pfizer,positive,positive
1.44e+18,30/09/2021 18:43,1 experience getting Pfizer booster signed California vaccine portal checked box frontline workers coach teacher selected appointment local clinic Urgent Care plus Telehealth Two days later got shot,California,0,Pfizer,positive,neutral
1.44e+18,30/09/2021 17:39,Pretty good far Got two today First Pfizer dose flu vaccine,Florida,0,Pfizer,positive,positive
1.44e+18,30/09/2021 14:42,fully vaccinated 2nd dose Pfizer COVID19 Vaccine FullyVaccinated vaccine Covid19 FeelingHappy CVS Fargo,North Dakota,0,Pfizer,neutral,neutral
1.44e+18,30/09/2021 12:49,got booster COVID vaccine today 3rd dose Pfizer ready take first week internal medicine nights starting 10 4,South Carolina,0,Pfizer,positive,positive
1.44e+18,30/09/2021 10:51,Pfizer Says Vaccine Safe Kids 5 Changes Pandemic Expect Kids Vaccinated,Ohio,2,Pfizer,positive,positive
1.44e+18,30/09/2021 10:42,Colleagues originally got Pfizer COVID19 vaccine posting booster shot photos meanwhile us got Moderna like,Maryland,0,Pfizer,positive,positive
1.44e+18,30/09/2021 10:19,even read article quoted Israeli data also suggested Pfizer BioNTech vaccine effectiveness infection dipped low 39 percent June July previous 64 percent,Ohio,0,Pfizer,negative,negative
1.44e+18,30/09/2021 04:50,Hey Pfizer hell wrong vaccine dilute concentration sell knew need booster cheated 70M ppl risked lives tell truth,California,0,Pfizer,negative,negative
1.44e+18,30/09/2021 03:11,getting mine soon 6 months 2nd Pfizer vaccine Oct 7 regular SuperFlu vaccine people 65,Texas,0,Pfizer,neutral,neutral
1.44e+18,30/09/2021 02:14,Pfizer vaccine FDA approved us took Anthrax vaccine approved deal like GTFO operational option,California,0,Pfizer,positive,neutral
1.44e+18,30/09/2021 01:11,Chills flu symptoms Pfizer day Shingles vaccine twice bad worth absolutely,California,0,Pfizer,negative,negative
1.44e+18,30/09/2021 00:05,took first dose vaccine crazy even though strongly conservative side things would never thought would take job requires travel stand right thing StayHealthy CovidVaccine Pfizer,Kentucky,0,Pfizer,negative,positive
1.44e+18,29/09/2021 23:26,Pfizer vaccine fully approved FDA Trump wants credit rapid development declare Ivanka personally developed secret lab 12th green get cult take,New York,0,Pfizer,positive,negative
1.44e+18,29/09/2021 21:05,unblinded today participant COVID19Vaccine Booster Shot Trial amp found INDEED received booster vaccine grateful amp proud participate ClinicalTrials Also comes pandemic feel like,Arizona,2,Pfizer,positive,positive
1.44e+18,29/09/2021 20:59,commented Facebook post pushing pregnant women get vaxed commented screenshot shot EUA Pfizer vaccine added quotation marks around sentence wanted emphasize Comment got deleted Facts got deleted,Iowa,0,Pfizer,positive,positive
1.44e+18,29/09/2021 20:53,Hi Sammy clinic currently offering Pfizer vaccine flysafer flysanantonio,Texas,0,Pfizer,neutral,neutral
1.44e+18,29/09/2021 20:50,3rd Pfizer vaccine guess side effects whatsoever COVIDIOT GetVaccinatedNow NativesArePatriotsTheyVote NativesGetVaccinated,Texas,0,Pfizer,neutral,neutral
1.44e+18,29/09/2021 20:04,TAMPA Fla WFLA CDC investigating death 13 year old boy died days getting second dose Pfizer COVID 19 vaccine Michigan according reports boy Jacob Clynick known underlying medical conditions according family,Nevada,1,Pfizer,negative,positive
1.44e+18,29/09/2021 19:41,guys right Pfizer vaccine approved,Tennessee,0,Pfizer,positive,positive
1.44e+18,29/09/2021 18:44,Pfizer Booster Vaccine Approved Tarrant County need know list vaccination locations visit finder,Texas,1,Pfizer,positive,neutral
1.44e+18,29/09/2021 18:31,Pfizer Covid vaccine booster clinics Lucas Co Rec Center Wed 9 6 Thurs 9 4 Sat 9 3,Ohio,2,Pfizer,neutral,negative
1.44e+18,29/09/2021 17:53,Saturday October 2nd 2021 Henderson Hopkins partnership Johns Hopkins Medicine offering 1st 2nd 3rd shot boosters Pfizer COVID 19 vaccine Baltimore City resident ages 12 12 00 PM 4 00 PM,Maryland,17,Pfizer,neutral,neutral
1.44e+18,29/09/2021 17:51,Age 18 64 increased risk COVID 19 exposure amp transmission occupational institutional settingThese recs individuals previously received Pfizer COVID 19 vaccine primary series info schedule appt,Ohio,0,Pfizer,neutral,positive
1.44e+18,29/09/2021 17:36,Joined discuss NY Vaccine Mandates healthcare worker took oath get Pfizer 5 11 Likely recommendation 4 5 wksExpect similar side effects 2nd shot booster GetVaccinated,Texas,2,Pfizer,neutral,neutral
1.44e+18,29/09/2021 17:27,handy dandy chart eligible booster Pfizer vaccine thanks Port City Daily screenshot,North Carolina,0,Pfizer,positive,positive
1.44e+18,29/09/2021 17:08,chose treatment therapy hysteria natural immunity never take CCP Covid vaccine IvermectinSavedMyLife Interesting Pfizer testing Ivermectin knockoff sold high prices,Maryland,0,Pfizer,positive,positive
1.44e+18,29/09/2021 16:32,Literally feeling pain arm flu shot either Pfizer vaccine,Alabama,0,Pfizer,negative,neutral
1.44e+18,29/09/2021 15:09,CDC recommends certain populations receive booster shot Pfizer BioNTech COVID19 Vaccine least 6 months completion 2 dose Pfizer BioNTech vaccine series See full details Coronavirus PublicHealth,New Mexico,0,Pfizer,positive,positive
1.44e+18,29/09/2021 14:49,Booster shots available eligible individuals received Pfizer vaccine Get information,Massachusetts,0,Pfizer,neutral,positive
1.44e+18,29/09/2021 14:31,Fauci Sees Pfizer Vaccine Approval Young Kids End,Illinois,0,Pfizer,positive,positive
1.44e+18,29/09/2021 13:24,Also seems like healthcare organization starting schedule booster anyone high risk folks got Pfizer vaccine least 6 months ago started worth checking lot people getting close mark,Wisconsin,0,Pfizer,positive,positive
